Page #	Entry	Type	Wikidata ID	Notes	Annotator	Visited place	BB visited place	
424	Mercier	person			ERW			
427	Mercier	person			ERW			
427	Mercier	person			ERW			
346	Merimée	person			ERW			
74	Mersu	person	Q355213		IT			
408	Met Frizzoni	person			ERW			
252	Met Loeser	person			ERW			
308	Met Sperrys	person			ERW			
113	Meunier	person			ERW			
89	Michael	person			ERW			
278	Michael	person			ERW			
360	Lotto	organization			ERW			
279	Michael	person			ERW			
291	Michael	person			ERW			
360	The Women’s Herald	organization	Q88565492		ERW			
315	Michael	person			ERW			
373	Michael	person			ERW			
393	Michael	person			ERW			
393	Michael	person			ERW			
399	Michael	person			ERW			
400	Michael	person			ERW			
400	Michael	person			ERW			
402	Michael	person			ERW			
405	Michael	person			ERW			
409	Michael	person			ERW			
436	Michael	person			ERW			
95	Michael Field	person	Q839369		ERW			
362	Gladstone	organization	Q160852		IT			
96	Michael Field	person	Q839369		ERW			
123	Michael Field	person	Q839369		ERW			
277	Michael Field	person	Q839369		ERW			
281	Michael Field	person	Q839369		ERW			
296	Michael Field	person	Q839369		ERW			
310	Michael Field	person	Q839369		ERW			
393	Michael Field	person	Q839369		ERW			
394	Michael Field	person	Q839369		ERW			
398	Michael Field	person	Q839369		ERW			
400	Michael Field	person	 Q839369		ERW			
401	Michael Field	person	Q839369		ERW			
403	Michael Field	person	Q839369		ERW			
406	Michael Field	person	Q839369		ERW			
406	Michael Field	person	Q839369		ERW			
432	Michael Field	person	Q839369		ERW			
433	Michael Field	person	Q839369		ERW			
436	Michael Field	person	Q839369		ERW			
436	Michael Field	person	Q839369		ERW			
94	Michael Fields	person	Q839369		ERW			
95	Michael Fields	person	Q839369		ERW			
96	Michael Fields	person	Q839369		ERW			
98	Michael Fields	person	Q839369		ERW			
99	Michael Fields	person	Q839369		ERW			
189	Michael Fields	person	Q839369		ERW			
190	Michael Fields	person	Q839369		ERW			
226	Michael Fields	person	Q839369		ERW			
279	Michaels	person			ERW			
393	Michaels	person			ERW			
435	Michaels	person			ERW			
435	Michaels	person			ERW			
216	Michelangelo	person	Q5592		ERW			
219	Michelangelo	person	Q5592		ERW			
247	Michelangelo	person	Q5592		ERW			
247	Michelangelo	person	Q5592		ERW			
247	Michelangelo	person	Q5592		ERW			
361	Michelangelo	person	Q5592		ERW			
365	Michelangelo	person	Q5592		ERW			
372	Michelangelo	person	Q5592		ERW			
372	Michelangelo	person	Q5592		ERW			
166	Michelangelos	person	Q5592		ERW			
166	Michelangelos	person	Q5592		ERW			
277	Mikes	person	Q839369	Michael Fields	ERW			
283	Mikes	person	Q839369	Michael Fields	ERW			
287	Mikes	person	Q839369	Michael Fields	ERW			
343	Mikes	person	Q839369	Michael Fields	ERW			
364	Bargello	organization	Q388448		IT			
392	Mikes	person	Q839369	Michael Fields	ERW			
393	Mikes	person	Q839369	Michael Fields	ERW			
394	Mikes	person	Q839369	Michael Fields	ERW			
395	Mikes	person	Q839369	Michael Fields	ERW			
395	Mikes	person	Q839369	Michael Fields	ERW			
396	Mikes	person	Q839369	Michael Fields	ERW			
396	Mikes	person	Q839369	Michael Fields	ERW			
364	Renaissance	organization	Q4692		ERW			
397	Mikes	person	Q839369	Michael Fields	ERW			
364	Vernon Lee & Co.	organization	Q2669614		ERW			
398	Mikes	person	Q839369	Michael Fields	ERW			
365	Amico Aspertini	organization	Q470846		IT			
365	Bargello	organization	Q388448		IT			
407	Mikes	person	Q839369	Michael Fields	ERW			
113	Millet	person	Q148458	Jean-François Millet	ERW			
138	Miss Bliss	person	N/A		ERW			
139	Miss Bliss	person	N/A		ERW			
140	Miss Bliss	person	N/A		ERW			
240	Miss Bliss	person	N/A		ERW			
245	Miss Bliss	person	N/A		ERW			
245	Miss Bliss	person	N/A		ERW			
249	Miss Bliss	person	N/A		ERW			
250	Miss Bliss	person	N/A		ERW			
365	Lotto	organization			ERW			
365	Lotto	organization			ERW			
365	Lotto	organization			ERW			
251	Miss Bliss	person	N/A		ERW			
365	Renaissance	organization	Q4692		ERW			
365	the Boboli Gardens	location			ERW	TRUE	TRUE	
402	Miss Bliss	person	N/A		ERW			
365	Vernon Lee & Co.	organization	Q2669614		ERW			
366	Bargello	organization	Q388448		IT			
436	Miss Jeffrey	person	Q76191267	maybe	ERW			
288	Miss Jordan	person	N/A		ERW			
309	Miss Jordan	person	N/A		ERW			
386	Miss Lohse	person	N/A		ERW			
366	Nation	organization	Q1897630		ERW			
366	Stillman	organization			ERW			
387	Miss Lohse	person	N/A		ERW			
366	the National Library	organization			ERW			
389	Miss Lohse	person	N/A		ERW			
367	Hilton	organization		Unnamed Hilton hotel	IT			
391	Miss Lohse	person	N/A		ERW			
259	Miss Loope	person	N/A		ERW			
375	Miss Peabody	person	N/A		ERW			
206	Miss Thayer	person	Q16017598		ERW			
190	Mitchell	person	N/A		ERW			
261	Mlle Fleury	person	N/A		ERW			
134	Mlle Jackowska	person	N/A		ERW			
135	Mlle Jackowska	person	N/A		ERW			
141	Mlle Jackowska	person	N/A		ERW			
141	Mlle Jackowska	person	N/A		ERW			
427	Mlle Jackowska	person	N/A		ERW			
421	Mlle Jakowski	person	N/A		ERW			
279	Mlle Madeleine Fleury	person	N/A		ERW			
280	Mlle Madeleine Fleury	person	N/A		ERW			
134	Mlle Mercier	person	N/A		ERW			
139	Mlle Mercier	person	N/A		ERW			
427	Mlle Mercier	person	N/A		ERW			
134	Mlle Miranda	person	N/A		ERW			
179	Mlle Miranda	person	N/A		ERW			
368	the Collegio Militare	organization			ERW			
260	Mlle Miranda	person	N/A		ERW			
369	Academy	organization	Q10855544		IT			
139	Mlles Jackowska	person	N/A		ERW			
260	Mme Fleury	person	N/A		ERW			
220	Mme Marie Deraismes	person	Q449513		ERW			
216	Mme Villari	person	Q6552065		ERW			
216	Mme Zucchelli	person	N/A		ERW			
259	Mme Zucchelli	person	N/A		ERW			
386	Mme Zucchelli	person	N/A		ERW			
114	Monet	person	Q296		ERW			
114	Monet	person	Q297		ERW			
275	Monet	person	Q298		ERW			
369	Lotto	organization			ERW			
369	Lotto	organization			ERW			
294	Monet 	person	Q299		ERW			
108	Monets	person	Q300		ERW			
108	Monets	person	Q301		ERW			
370	Bargello	organization	Q388448		IT			
370	Bellosguardo	organization	Q80661		IT			
114	Monets	person	Q302		ERW			
114	Monets	person	Q303		ERW			
304	Montagnas	person	Q34605		ERW	FALSE	FALSE	
323	Monte Sansevino	person	Q52086	Monte San Savino	ERW			
324	Monte Sansevino	person	Q52087	Monte San Savino	ERW			
367	Moody	person	N/A		ERW			
370	S. Maria Novella	location	Q51175		ERW	TRUE	TRUE	
99	Morelli	person	Q923703		ERW			
99	Morelli	person	Q923703		ERW			
107	Morelli	person	Q923703		ERW			
109	Morelli	person	Q923703		ERW			
110	Morelli	person	Q923703		ERW			
116	Morelli	person	Q923703		ERW			
128	Morelli	person	Q923703		ERW			
167	Morelli	person	Q923703		ERW			
167	Morelli	person	Q923703		ERW			
371	Renaissance	organization	Q4692		ERW			
167	Morelli	person	Q923703		ERW			
167	Morelli	person	Q923703		ERW			
371	S. Maria Novella	location	Q51175		ERW	TRUE	TRUE	
225	Morelli	person	Q923703		ERW			
371	Wickhoff	organization	Q85596		ERW			
225	Morelli	person	Q923703		ERW			
226	Morelli	person	Q923703		ERW			
292	Morelli	person	Q923703		ERW			
305	Morelli	person	Q923703		ERW			
306	Morelli	person	Q923703		ERW			
307	Morelli	person	Q923703		ERW			
427	Morelli	person	Q923703		ERW			
435	Morelli	person	Q923703		ERW			
436	Morelli	person	Q923703		ERW			
110	Moretto	person	Q954504		ERW			
110	Moretto	person	Q954504		ERW			
372	Renaissance	organization	Q4692		ERW			
372	Renaissance	organization	Q4692		ERW			
432	Moretto	person	Q954504		ERW			
301	Moroni	person	Q504949		ERW			
301	Moroni	person	Q504949		ERW			
303	Moroni	person	Q504949		ERW			
407	Moroni	person	Q504949		ERW			
364	Mother	person	Q537714		ERW			
368	Mother	person	Q537714		ERW			
373	Pitti	location	Q29286		ERW	TRUE	FALSE	
75	Motley	person	Q689281		IT			
76	Motley	person	Q689281		IT			
76	Motley	person	Q689281		IT			
76	Motley	person	Q689281		IT			
374	Cascine	organization	Q3364250		IT			
77	Motley	person	Q689281		IT			
77	Motley	person	Q689281		IT			
79	Motley	person	Q689281		ERW			
81	Motley	person	Q689281		ERW			
89	Motley	person	Q689281		ERW			
93	Motley	person	Q689281		ERW			
94	Motley	person	Q689281		ERW			
95	Motley	person	Q689281		ERW			
375	Lotto	organization			ERW			
375	Lotto	organization			ERW			
163	Mr. Pennell	person	Q1389068		ERW			
346	Mrs. James	person	Q107382823		ERW			
351	Mrs. James	person	Q107382823		ERW			
351	Mrs. James	person	Q107382823		ERW			
376	Bellosguardo	organization	Q80661		IT			
351	Mrs. James	person	Q107382823		ERW			
352	Mrs. James	person	Q107382823		ERW			
352	Mrs. James	person	Q107382823		ERW			
163	Mrs. Pennell	person	N/A		ERW			
376	Florence	location	Q2044		IT	TRUE	TRUE	
368	Murray	person	N/A		ERW			
376	Lotto	organization			ERW			
368	Murray	person	N/A		ERW			
376	the New York Nation	organization			ERW			
377	Bargello	organization	Q388448		IT			
377	Bargello	organization	Q388448		IT			
369	Murray	person	N/A		ERW			
370	Murray	person	N/A		ERW			
184	Musgrave	person	N/A	George Musgrave, Dante Translator	ERW			
193	Musgrave	person	N/A	George Musgrave, Dante Translator	ERW			
377	Cascine	organization	Q3364250		IT			
202	Musgrave	person	N/A	George Musgrave, Dante Translator	ERW			
204	Musgrave	person	N/A	George Musgrave, Dante Translator	ERW			
377	Lotto	organization			ERW			
377	Lotto	organization			ERW			
377	Lotto	organization			ERW			
377	Renaissance	organization	Q4692		ERW			
205	Musgrave	person	N/A	George Musgrave, Dante Translator	ERW			
212	Musgrave	person	N/A	George Musgrave, Dante Translator	ERW			
214	Musgrave	person	N/A	George Musgrave, Dante Translator	ERW			
215	Musgrave	person	N/A	George Musgrave, Dante Translator	ERW			
217	Musgrave	person	N/A	George Musgrave, Dante Translator	ERW			
222	Musgrave	person	N/A	George Musgrave, Dante Translator	ERW			
378	Florence	location	Q2044		IT	TRUE	TRUE	
253	Nana	person	Q537714	Mary tatum whitall?	ERW			
348	Nana	person	Q537714	Mary tatum whitall?	ERW			
349	Nana	person	Q537714	Mary tatum whitall?	ERW			
378	Lotto	organization			ERW			
379	Academy	organization	Q10855544		IT			
379	Bellosguardo	organization	Q80661		IT			
349	Nathaniel Hawthorne	person	Q69339		ERW			
216	Ned Warren	person	Q5344835		ERW			
281	Norman Hapgood	person	Q103861124		ERW			
414	Norman Hapgood	person	Q103861124		ERW			
439	Norman Hapgood	person	Q103861124		ERW			
371	Orcagnas	person	Q366499		ERW			
379	Pazzi	location	Q600355		ERW	TRUE	FALSE	
293	Outamaro	person	Q272045		ERW			
75	P.P.	person	Q355406		IT			
75	P.P.	person	Q355407		IT			
84	Palma	person	Q651795		ERW			
98	Palma	person	Q651795		ERW			
98	Palma	person	Q651795		ERW			
135	Palma	person	Q651795		ERW			
163	Palma	person	Q651795		ERW			
381	Carmine	location	Q1042634		IT	TRUE	FALSE	
381	Carmine	location	Q1042634		IT	TRUE	FALSE	
251	Palma	person	Q651795		ERW			
252	Palma	person	Q651795		ERW			
150	Paolo	person			ERW			
253	Paolo	person			ERW			
381	Lotto	organization			ERW			
381	Pitti	location	Q29286		ERW	TRUE	FALSE	
381	Pitti	location	Q29286		ERW	TRUE	FALSE	
381	Poggio	location	N/A		ERW	TRUE	FALSE	
381	the Opera del Duomo	organization			ERW			
381	the Palazzo Vecchio	organization			ERW			
304	Paolo	person			ERW			
382	Annunziata	location	Q71266885		IT	TRUE	FALSE	
382	Bargello	organization	Q388448		IT			
382	Bellosguardo	organization	Q80661		IT			
311	Paolo	person			ERW			
314	Paolo	person			ERW			
351	Paolo	person			ERW			
117	Paolo Veronese	person			ERW			
252	Parry	person	Q15997634		ERW			
252	Parry	person	Q15997635		ERW			
252	Parry	person	Q15997636		ERW			
252	Parry	person	Q15997637		ERW			
252	Parry	person	Q15997638		ERW			
253	Parry	person	Q15997634		ERW			
253	Parry	person	Q15997634		ERW			
253	Parry	person	Q15997634		ERW			
253	Parry	person	Q15997635		ERW			
254	Parry	person	Q15997634		ERW			
382	Innocenti	location	Q1257947	Florence	ERW	TRUE	FALSE	
382	Innocenti	location	Q1257947	Florence	ERW	TRUE	FALSE	
331	Paul III	person	Q20853245	 Madonna della Quercia (of 1538, Paul III	ERW			
74	Paul Potter	person	Q355406		IT			
75	Paul Potter	person	Q355408		IT			
78	Paul Potter	person	Q355407		IT			
79	Paul Potter	person	Q355407		ERW			
105	Paul Veronese	person	Q9440		ERW			
98	Paul Veroneses	person	Q9440		ERW			
130	Paul Veroneses	person	Q9440		ERW			
383	Certosa	location	Q1056344		IT	TRUE	TRUE	
189	Pennell	person	Q1389068		ERW			
189	Pennell	person	Q1389068		ERW			
189	Pennell	person	Q1389068		ERW			
411	Pennell	person	Q1389068		ERW			
220	Perugino	person	Q5827		ERW			
384	Academy	organization	Q10855544		IT			
220	Perugino	person	Q5827		ERW			
226	Perugino	person	Q5827		ERW			
226	Perugino	person	Q5827		ERW			
226	Perugino	person	Q5827		ERW			
384	Pitti	location	Q29286		ERW	TRUE	FALSE	
384	Sea	location			ERW	FALSE	FALSE	
384	Sea	location			ERW	FALSE	FALSE	
384	the Villa Carreggi	location	N/A		ERW	TRUE	FALSE	
384	Treppiano	location	N/A	Trebbiano	ERW	TRUE	FALSE	
242	Perugino	person	Q5827		ERW			
385	Alvise Vivarina	organization	Q1258585		IT			
385	Caiano	location	Q20387		IT	TRUE	TRUE	
242	Perugino	person	Q5827		ERW			
243	Perugino	person	Q5827		ERW			
321	Perugino	person	Q5827		ERW			
355	Perugino	person	Q5827		ERW			
358	Perugino	person	Q5827		ERW			
317	Peruginos	person	Q5827		ERW			
317	Peruginos	person	Q5827		ERW			
329	Peruginos	person	Q5827		ERW			
385	Lotto	organization			ERW			
385	Ognissanti	organization	Q2778991		ERW			
243	Peruzzi	person	Q177213		ERW			
385	Poggio a Caiano	location	Q20387		ERW	TRUE	FALSE	
385	Prato	location	Q13377		ERW	TRUE	FALSE	
244	Peruzzi	person	Q177213		ERW			
385	Signa	organization			ERW			
244	Peruzzi	person	Q177213		ERW			
244	Peruzzi	person	Q177213		ERW			
407	Piccinelli	person	N/A	Giovanni Piccinelli	ERW			
300	Picinelli	person	N/A	Giovanni Piccinelli	ERW			
300	Picinelli	person	N/A	Giovanni Piccinelli	ERW			
214	Pier di Cosimo	person	Q280851	Piero di Cosimo	ERW			
77	Pieter de Hooghe	person	Q314889		IT			
137	Pietro Longhi	person	Q447058		ERW			
244	Pietro Lorenzetti	person	Q309635		ERW			
275	Pissaro	person	Q134741		ERW			
385	Pissaro	person	Q134741		ERW			
386	Lotto	organization			ERW			
409	Pissaro	person	Q134741		ERW			
202	Polaijuoli	person	Q318640	Antonio del Pollaiuolo	ERW			
386	Pitti	location	Q29286		ERW	TRUE	FALSE	
386	the Corsini Gallery	organization			ERW			
414	Polidoro Lanziani	person	Q3907293		ERW			
222	Pontormo	person	Q207929		ERW			
253	Pontormo	person	Q207929		ERW			
323	Pontormo	person	Q207929		ERW			
398	Pontormo	person	Q207929		ERW			
200	Pontormos	person	Q207929		ERW			
201	Pontormos	person	Q207929		ERW			
245	Pontormos	person	Q207929		ERW			
368	Pontormos	person	Q207929		ERW			
81	Pot	person	N/A		ERW			
81	Pot	person	N/A		ERW			
323	Principe Boncampagna	person	N/A		ERW			
323	Principe Boncampagna	person	N/A		ERW			
400	Prof. Klein 	person	N/A		ERW			
387	Lotto	organization			ERW			
344	Prudnik	person	N/A		ERW			
294	Puvis	person	Q216873		ERW			
387	Oxford	organization	Q34433		ERW			
387	Pitti	location	Q29286		ERW	TRUE	FALSE	
387	Renaissance	organization	Q4692		ERW			
388	Academy	organization	Q10855544		IT			
113	Puvis de Chavannes	person	Q216873		ERW			
274	Puvis de Chavannes	person	Q216873		ERW			
359	Rabelais	person	Q131018		ERW			
438	Raffaele Vadi	person	N/A		ERW			
240	Raffaelino di Carli	person	Q954072		ERW			
215	Raffaelo Botticini	person	Q103983862		ERW			
226	Raphael	person	Q5597		ERW			
293	Raphael	person	Q5597		ERW			
316	Raphael	person	Q5597		ERW			
388	Oxford	organization	Q34433		ERW			
388	Primavera	art	Q549847		ERW			
331	Raphael	person	Q5597		ERW			
388	Renaissance	organization	Q4692		ERW			
389	Bellosguardo	organization	Q80661		IT			
389	Bellosguardo	organization	Q80661		IT			
400	Raphael	person	Q5597		ERW			
133	Ray	person	Q7298165		ERW			
176	Ray	person	Q7298165		ERW			
206	Ray	person	Q7298165		ERW			
206	Ray	person	Q7298165		ERW			
218	Ray	person	Q7298165		ERW			
229	Ray	person	Q7298165		ERW			
229	Ray	person	Q7298165		ERW			
230	Ray	person	Q7298165		ERW			
231	Ray	person	Q7298165		ERW			
231	Ray	person	Q7298165		ERW			
245	Ray	person	Q7298165		ERW			
245	Ray	person	Q7298165		ERW			
246	Ray	person	Q7298165		ERW			
389	Pitti	location	Q29286		ERW	TRUE	FALSE	
389	the Villa Montauto	organization	Q3662719		ERW			
246	Ray	person	Q7298165		ERW			
249	Ray	person	Q7298165		ERW			
250	Ray	person	Q7298165		ERW			
255	Ray	person	Q7298165		ERW			
258	Ray	person	Q7298165		ERW			
259	Ray	person	Q7298165		ERW			
280	Ray	person	Q7298165		ERW			
288	Ray	person	Q7298165		ERW			
312	Ray	person	Q7298165		ERW			
312	Ray	person	Q7298165		ERW			
390	Doney	organization	Q1114368		IT			
319	Ray	person	Q7298165		ERW			
390	Nation	organization	Q1897630		ERW			
319	Ray	person	Q7298165		ERW			
390	The Fine Arts	organization			ERW			
319	Ray	person	Q7298165		ERW			
319	Ray	person	Q7298165		ERW			
334	Ray	person	Q7298165		ERW			
334	Ray	person	Q7298165		ERW			
338	Ray	person	Q7298165		ERW			
344	Ray	person	Q7298165		ERW			
344	Ray	person	Q7298165		ERW			
344	Ray	person	Q7298165		ERW			
348	Ray	person	Q7298165		ERW			
391	Pitti	location	Q29286		ERW	TRUE	FALSE	
349	Ray	person	Q7298165		ERW			
350	Ray	person	Q7298165		ERW			
359	Ray	person	Q7298165		ERW			
359	Ray	person	Q7298165		ERW			
359	Ray	person	Q7298165		ERW			
360	Ray	person	Q7298165		ERW			
364	Ray	person	Q7298165		ERW			
393	Academy	organization	Q10855544		IT			
393	Annunziata	location	Q71266886		IT	TRUE	FALSE	
388	Ray	person	Q7298165		ERW			
399	Ray	person	Q7298165		ERW			
403	Ray	person	Q7298165		ERW			
408	Ray	person	Q7298165		ERW			
422	Ray	person	Q7298165		ERW			
393	Churches	organization		Unspecified Chuch	IT			
435	Ray	person	Q7298165		ERW			
393	Florence	location	Q2044		IT	TRUE	TRUE	
176	Ray Strachey	person	Q7298165		ERW			
393	Lotto	organization			ERW			
74	Rembrandt	person	Q5598		IT			
77	Rembrandt	person	Q5598		IT			
80	Rembrandt	person	Q5598		ERW			
88	Rembrandt	person	Q5598		ERW			
89	Rembrandt	person	Q5598		ERW			
393	Pitti	location	Q29286		ERW	TRUE	FALSE	
393	Prato	location	Q13377		ERW	TRUE	FALSE	
393	S. Maria Novella	location	Q51175		ERW	FALSE	TRUE	
89	Rembrandt	person	Q5598		ERW			
89	Rembrandt	person	Q5598		ERW			
394	Baptistery	organization	Q210077		IT			
394	Bargello	organization	Q388448		IT			
394	Bargello	organization	Q388448		IT			
89	Rembrandt	person	Q5598		ERW			
89	Rembrandt	person	Q5598		ERW			
229	Rembrandt	person	Q5598		ERW			
88	Rembrandts	person	Q5598		ERW			
292	Remet	person	N/A		ERW			
302	Reubens	person	Q559		ERW			
113	Ribot	person	Q768127		ERW			
274	Richemond	person	Q8005615		ERW			
259	Richter	person	N/A		ERW			
394	the Opera del Duomo	organization			ERW			
215	Ridolfo Ghirlandaio	person	Q64881		ERW			
224	Ridolfo Ghirlandaio	person	Q64881		ERW			
225	Ridolfo Ghirlandaio	person	Q64881		ERW			
395	Canoniera	organization	Q3361342		IT			
395	Castello	organization	Q20413		IT			
229	Ridolfo Ghirlandaios	person	Q64881		ERW			
171	Robert Browning	person	Q233265		ERW			
395	Fojano	location	Q52081		IT	TRUE	TRUE	
172	Robert Browning	person	Q233265		ERW			
172	Robert Browning	person	Q233265		ERW			
172	Robert Browning	person	Q233265		ERW			
306	Robert Browning	person	Q233265		ERW			
395	Saints	organization			ERW			
307	Robert Browning	person	Q233265		ERW			
369	Roberts	person	N/A		ERW			
371	Roberts	person	N/A		ERW			
396	Arezzo	location	Q13378		IT	TRUE	TRUE	
396	Arezzo	location	Q13378		IT	TRUE	TRUE	
396	Belle Arti	organization	Q3604024		IT			
396	Belle Arti	organization	Q3604024		IT			
371	Roberts	person	N/A		ERW			
99	Robertson	person	Q111175950		ERW			
99	Robertson	person	Q111175950		ERW			
396	Duomo	organization	Q3045550		IT			
396	Fojano	location	Q52081		IT	TRUE	TRUE	
311	Robertson	person	Q111175950		ERW			
434	Robertson	person	Q111175950		ERW			
330	Rocco da Vicenza	person	Q7001267		ERW			
407	Roncagli	person	N/A		ERW			
404	Rondinelli	person	Q1409601		ERW			
402	Rospigliosi	person	Q1817132		ERW			
396	Umbertide	organization	Q20685		ERW			
397	Albergo della Posta	organization		No Wikidata	IT			
397	Assisi	location	Q20103		IT	TRUE	TRUE	
245	Rossellino	person	Q256079		ERW			
222	Rossi	person	Q704594		ERW			
397	Foligno	location	Q20436		IT	TRUE	TRUE	
397	Hotel Suisse	organization		No wikidata	IT			
312	Rotunda	person	Q3457157		ERW			
73	Rubens	person	Q5599		IT			
397	S. Girolamo	organization	Q55191967	Spello	ERW			
73	Rubens	person	Q5999		IT			
74	Rubens	person	Q5599		IT			
87	Rubens	person	Q5599		ERW			
398	Ara Coeli	location	Q318660		IT	TRUE	TRUE	
398	Barberini	organization	Q1136614		IT			
398	Barberini Collection	organization	Q1136615		IT			
88	Rubens	person	Q5599		ERW			
398	Borghese	organization	Q841506		IT			
274	Rubens	person	Q5599		ERW	FALSE	FALSE	
385	Ruccellai	person	Q923702		ERW			
398	Pantheon	location	Q99309		ERW	TRUE	FALSE	
422	Ruth Mercier	person	N/A		ERW			
398	S. John Lateran	location	Q84090	Rome	ERW	TRUE	FALSE	
398	S. Marco	location	Q1479910	Rome	ERW	TRUE	FALSE	
398	S. Maria del Popolo	location	Q869513		ERW	TRUE	FALSE	
398	S. Maria sopra Minerva	location	Q823685		ERW	TRUE	FALSE	
427	Ruth Mercier	person	N/A		ERW			
398	St. Peter’s	organization			ERW			
398	the Appian Way	location	Q189417		ERW	FALSE	FALSE	
398	the Lateran Gallery	organization			ERW			
398	the Vatican Sculptures	art	Q8723850		ERW			
403	Ryan	person	N/A		ERW			
403	Ryan	person	N/A		ERW			
242	S. Agostino	person	Q55169776	not 100% sure	ERW			
268	S. Agostino	person	Q55169776	not 100% sure	ERW			
330	S. Agostino	person	Q55169776	not 100% sure	ERW			
424	S. Alvise	person	Q88980853		ERW			
353	S. Annunziata	person	Q2287001		ERW			
312	S. Apollinare	person	Q832278		ERW			
399	Renaissance	organization	Q4692		ERW			
399	Renaissance	organization	Q4692		ERW			
399	Renaissance	organization	Q4692		ERW			
399	Renaissance	organization	Q4692		ERW			
201	S. Apollonia	person	Q2786038		ERW			
367	S. Emlen	person	N/A		ERW	FALSE	FALSE	
330	S. Giacomo	person	Q18493789	Spoleto	ERW			
426	S. Giacomo dell’Orio	person	Q1150698	Venice	ERW			
422	S. Maria	person			ERW			
430	S. Maria	person			ERW			
431	S. Maria	person			ERW			
134	S. Marziale	person	Q690779	Venice	ERW			
427	S. Marziale	person	Q690779	Venice	ERW			
402	S. Onofrio	person			ERW			
310	S. Pantaleone	person			ERW			
400	S. Paolo	person			ERW			
431	S. Paolo	person			ERW			
400	Renaissance	organization	Q4692		ERW			
401	S. Peter’s	person			ERW			
129	S. Pietro	person			ERW			
400	the Villa Albani	organization	Q4011749		ERW			
400	Vedders	organization	Q389726	maybe?	ERW			
307	S. Pietro	person			ERW			
330	S. Pietro	person			ERW			
330	S. Pietro	person			ERW			
397	S. Pietro	person			ERW			
402	S. Pietro	person			ERW			
401	Churches	organization		Unspecified Chuch	IT			
427	S. Pietro	person			ERW			
401	Lotto	organization			ERW			
402	S. Pietro Montorio	person			ERW			
401	Masseretti	organization			ERW			
310	S. Polo	person			ERW			
426	S. Polo	person			ERW			
401	the ilex grove	location	N/A		ERW	TRUE	TRUE	
401	the Villa Medici	organization	Q1362663		ERW			
140	S. Salvador[e	person			ERW			
131	S. Sebastiano	person			ERW			
402	Borghese	organization	Q841506		IT			
402	Colonna	location	Q1110986		IT	TRUE	TRUE	
427	S. Sebastiano	person			ERW			
139	S. Silvestro	person			ERW			
426	S. Silvestro	person			ERW			
141	S. Simeone	person			ERW			
142	S. Simeone	person			ERW			
139	S. Simone Profeta	person			ERW			
402	Moses	art	Q1989744	Michalangelo's	ERW			
431	S. Siro e Libera	person			ERW			
402	S. Clemente	location	Q385910	Rome	ERW	TRUE	FALSE	
135	S. Stefano	person			ERW			
426	S. Stefano	person			ERW			
402	S. Stefano Rotondo	person			ERW			
431	S. Tommaso	person			ERW			
131	S. Trovaso	person			ERW			
131	S. Trovaso	person			ERW			
427	S. Trovaso	person			ERW			
131	S. Vitale	person			ERW			
310	S. Vitale	person			ERW			
403	Borghese	organization	Q841506		IT			
313	S. Vitale	person			ERW			
403	Colonna	location	Q1110986		IT	TRUE	FALSE	
403	Colonna	location	Q1110986		IT	TRUE	FALSE	
403	Hill	location	Q5503496		IT	TRUE	FALSE	
311	S. Zaccaria	person			ERW			
426	S. Zaccaria	person			ERW			
430	S. Zeno	person			ERW			
431	S. Zeno	person			ERW			
133	San Giobbe	person			ERW			
403	Sistine	organization			ERW			
403	the Countess Suardi	organization			ERW			
403	the Lake of  Nemi	location	Q648679		ERW	TRUE	FALSE	
403	the Villa Medici	organization	Q1362663		ERW			
266	San Giusto	person			ERW			
404	Albergo Pellegrino	organization		No Wikidata	IT			
404	Albergo Vittoria	organization		No Wikidata	IT			
123	San Nazzaro e Celso	person			ERW			
404	Caffé	organization	Q30022		IT			
404	Church	organization	Q2942660		IT			
124	San Nazzaro e Celso	person			ERW			
108	San Peladan	person			ERW			
123	San Tomaso	person			ERW			
404	Duomo	organization	Q2942547		IT			
404	Fermo	organization	Q13139		IT			
124	San Tomaso	person			ERW			
254	Sandra Belloni	person			ERW			
121	Sanmichele	person			ERW			
146	Sanmichele	person			ERW			
405	Church	organization		Unspecified Chuch	IT			
405	Church	organization		Unspecified Chuch	IT			
202	Santa Annunziata	person			ERW			
176	Santa Croce	person			ERW			
405	Lotto	organization			ERW			
398	Santa Maria Maggiore	person			ERW			
177	Santa Maria Novella	person			ERW			
405	the Chiesa dei Mercanti	organization			ERW			
406	Albergo della Pace	organization		No Wikidata	IT			
193	Santa Maria Novella	person			ERW			
379	Santa Maria Novella	person			ERW			
406	Lotto	organization			ERW			
406	Lotto	organization			ERW			
310	Santa Maria Zobenigo	person			ERW			
115	Santi Apostoli	person			ERW			
406	Ponte Ranica	location	Q101428	Ponteranica	ERW	TRUE	FALSE	
406	Santo Spirito	organization			ERW			
116	Santi Apostoli	person			ERW			
121	Santi Apostoli	person			ERW			
308	Santi Apostoli	person			ERW			
254	Sarah Jewett	person			ERW			
407	Grumello	organization	Q12951913		IT			
407	Lotto Intarsias	art	Q3981182		ERW			
322	Sassoferrato	person			ERW			
297	Satyr	person			ERW			
297	Satyr	person			ERW			
117	Savoldo	person			ERW			
157	Savoldo	person			ERW			
407	The Church Bells	organization			ERW			
408	Ambrosiana	organization	Q815611		IT			
158	Savoldo	person			ERW			
184	Savoldo	person			ERW			
