page,text,p,start,end,type,description,wikidata,viaf,loc,notes
0246,Bliss,14,571,576,PERSON,"People, including fictional",,,,
0246,Bernhard,15,15,23,PERSON,"People, including fictional",,,,
0246,Pitti,15,45,50,PERSON,"People, including fictional",,,,
0246,Gertrude,15,74,82,PERSON,"People, including fictional",,,,
0246,afternoon,15,90,99,TIME,Times smaller than a day,,,,
0246,the evening,16,3,14,TIME,Times smaller than a day,,,,
0246,Edith Thomas’,16,40,53,PERSON,"People, including fictional",,,,
0246,Lorenzo,16,79,86,PERSON,"People, including fictional",,,,
0246,One,16,125,128,CARDINAL,Numerals that do not fall under another type,,,,
0246,Faint Heart,16,137,148,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0246,a dozen,16,346,353,CARDINAL,Numerals that do not fall under another type,,,,
0246,about 3,16,374,381,CARDINAL,Numerals that do not fall under another type,,,,
0246,Mesopotamia,16,459,470,LOC,"Non-GPE locations, mountain ranges, bodies of water",,,,
0246,Lorenzo,16,481,488,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0246,America,16,586,593,GPE,"Countries, cities, states",,,,
0246,"Monday, April 4, 1892",17,0,21,DATE,Absolute or relative dates or periods,,,,
0246,Florence,17,23,31,GPE,"Countries, cities, states",,,,
0246,Gertrude,18,5,13,PERSON,"People, including fictional",,,,
0246,all day,18,22,29,DATE,Absolute or relative dates or periods,,,,
0246,Bliss,18,54,59,PERSON,"People, including fictional",,,,
0246,Gertrude,18,82,90,PERSON,"People, including fictional",,,,
0246,Karin,19,0,5,PERSON,"People, including fictional",,,,
0246,Ray,19,38,41,PERSON,"People, including fictional",,,,
0246,the Ricardi Palace,19,58,76,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0246,Bernhard,20,16,24,PERSON,"People, including fictional",,,,
0246,Albinia,20,65,72,PERSON,"People, including fictional",,,,
0246,Vieusseux’s,20,76,87,FAC,"Buildings, airports, highways, bridges, etc.",,,,
0246,Jenny Cobden,22,17,29,PERSON,"People, including fictional",,,,
0246,Fisher-Unwin,22,47,59,PERSON,"People, including fictional",,,,
0246,Liberal,22,138,145,NORP,Nationalities or religious or political groups,,,,
0246,the evening,23,3,14,TIME,Times smaller than a day,,,,
0246,Edith,23,23,28,PERSON,"People, including fictional",,,,
0246,Lorenzo,23,32,39,WORK_OF_ART,"Titles of books, songs, etc.",,,,
0246,"Tuesday, April",25,0,14,DATE,Absolute or relative dates or periods,,,,
0246,Florence,25,26,34,GPE,"Countries, cities, states",,,,
0246,Gertrude,26,0,8,PERSON,"People, including fictional",,,,
0246,Bliss,26,73,78,PERSON,"People, including fictional",,,,
0246,Gertrude,26,127,135,PERSON,"People, including fictional",,,,
0246,Bliss,26,316,321,PERSON,"People, including fictional",,,,
0246,Gertrude,26,346,354,PERSON,"People, including fictional",,,,
0246,Gertrude,26,408,416,PERSON,"People, including fictional",,,,
0246,B.,26,457,459,PERSON,"People, including fictional",,,,
0246,Uffizi,27,15,21,NORP,Nationalities or religious or political groups,,,,
0246,Pitti,27,26,31,NORP,Nationalities or religious or political groups,,,,
0246,Karin,28,0,5,PERSON,"People, including fictional",,,,
0246,Palma,29,17,22,PRODUCT,"Objects, vehicles, foods, etc. (not services)",,,,
0246,Baldwin,30,4,11,PERSON,"People, including fictional",,,,
0246,Gertrude,30,61,69,PERSON,"People, including fictional",,,,
